movie_odid,display_name,chart_date,revenue,total_revenue
317770100,Adrift,2018-12-09,37720,3833618
317770100,Adrift,2018-12-16,37391,3871009
317770100,Adrift,2018-12-23,36848,3907857
317770100,Adrift,2018-12-30,39910,3947767
317770100,Adrift,2019-01-06,37448,3985215
317770100,Adrift,2019-01-13,31112,4016327
317770100,Adrift,2019-01-20,33262,4049589
317770100,Adrift,2019-01-27,32935,4082524
318060100,"Juliet, Naked",2018-11-18,122929,122929
318060100,"Juliet, Naked",2018-11-25,46864,169793
318060100,"Juliet, Naked",2018-12-02,28955,198748
318080100,The Scent of Rain and Lightning,2018-10-21,31689,31689
318330100,The Cloverfield Paradox,2019-03-17,65785,65785
318630100,Blindspotting,2018-11-25,171891,171891
318630100,Blindspotting,2018-12-02,92007,263898
318630100,Blindspotting,2018-12-09,55811,319709
318630100,Blindspotting,2018-12-16,43742,363451
318630100,Blindspotting,2018-12-23,41527,404978
318630100,Blindspotting,2019-02-10,61148,466126
318630100,Blindspotting,2019-03-10,43723,509849
318630100,Blindspotting,2019-03-24,72220,582069
318630100,Blindspotting,2019-03-31,44304,626373
319170100,The Wife,2019-02-03,581987,581987
319170100,The Wife,2019-02-10,435147,1017134
319170100,The Wife,2019-02-17,222017,1239151
319170100,The Wife,2019-02-24,340981,1580132
319170100,The Wife,2019-03-03,167732,1747864
319170100,The Wife,2019-03-10,118407,1866271
319170100,The Wife,2019-03-17,50742,1917013
319170100,The Wife,2019-03-24,54340,1971353
319170100,The Wife,2019-03-31,44107,2015460
319170100,The Wife,2019-04-07,44523,2059983
319820100,Unbroken: Path to Redemption,2018-12-16,240931,240931
319820100,Unbroken: Path to Redemption,2018-12-23,123609,364540
319820100,Unbroken: Path to Redemption,2018-12-30,82750,447290
319820100,Unbroken: Path to Redemption,2019-01-06,67280,514570
319820100,Unbroken: Path to Redemption,2019-01-13,52392,566962
319820100,Unbroken: Path to Redemption,2019-01-20,49062,616024
319820100,Unbroken: Path to Redemption,2019-01-27,37858,653882
319820100,Unbroken: Path to Redemption,2019-02-10,42458,696340
319820100,Unbroken: Path to Redemption,2019-02-17,45084,741424
319820100,Unbroken: Path to Redemption,2019-02-24,44088,785512
319820100,Unbroken: Path to Redemption,2019-03-24,41018,826530
319820100,Unbroken: Path to Redemption,2019-03-31,52180,878710
319820100,Unbroken: Path to Redemption,2019-04-07,61664,940374
320210100,Leave No Trace,2018-10-07,375617,375617
320210100,Leave No Trace,2018-10-14,277412,653029
320210100,Leave No Trace,2018-10-21,102038,755067
320210100,Leave No Trace,2018-10-28,60773,815840
320210100,Leave No Trace,2018-11-04,42274,858114
320210100,Leave No Trace,2018-11-11,44558,902672
320210100,Leave No Trace,2018-11-18,38017,940689
320220100,Colette,2018-12-16,119759,119759
320220100,Colette,2018-12-23,69604,189363
320220100,Colette,2018-12-30,46866,236229
320220100,Colette,2019-01-06,31736,267965
320220100,Colette,2019-03-03,34550,302515
320220100,Colette,2019-03-10,42258,344773
320270100,A Simple Favor,2018-12-23,813985,813985
320270100,A Simple Favor,2018-12-30,544828,1358813
320270100,A Simple Favor,2019-01-06,427959,1786772
320270100,A Simple Favor,2019-01-13,334457,2121229
320270100,A Simple Favor,2019-01-20,270256,2391485
320270100,A Simple Favor,2019-01-27,224433,2615918
320270100,A Simple Favor,2019-02-03,167676,2783594
320270100,A Simple Favor,2019-02-10,244186,3027780
320270100,A Simple Favor,2019-02-17,495499,3523279
320270100,A Simple Favor,2019-02-24,145867,3669146
320270100,A Simple Favor,2019-03-03,135884,3805030
320270100,A Simple Favor,2019-03-10,146231,3951261
320270100,A Simple Favor,2019-03-17,141450,4092711
320270100,A Simple Favor,2019-03-24,371792,4464503
320270100,A Simple Favor,2019-03-31,104360,4568863
320270100,A Simple Favor,2019-04-07,86747,4655610
320700100,Future World,2018-07-15,1060109,1060109
320700100,Future World,2018-07-22,471461,1531570
320700100,Future World,2018-08-05,341925,1873495
320700100,Future World,2018-08-12,292659,2166154
321140100,A Dog’s Way Home,2019-03-31,57693,57693
321140100,A Dog’s Way Home,2019-04-07,63963,121656
321730100,Eighth Grade,2018-10-14,365474,365474
321730100,Eighth Grade,2018-10-21,139431,504905
321730100,Eighth Grade,2018-10-28,70603,575508
321730100,Eighth Grade,2018-11-04,48956,624464
321730100,Eighth Grade,2018-11-11,47320,671784
321730100,Eighth Grade,2018-11-18,42070,713854
321760100,Overlord,2019-02-10,69274,69274
321760100,Overlord,2019-02-17,63798,133072
321760100,Overlord,2019-02-24,968067,1101139
321760100,Overlord,2019-03-03,584650,1685789
321760100,Overlord,2019-03-10,424049,2109838
321760100,Overlord,2019-03-17,363504,2473342
321760100,Overlord,2019-03-24,148822,2622164
321760100,Overlord,2019-03-31,117159,2739323
321760100,Overlord,2019-04-07,108486,2847809
321770100,Nobody’s Fool,2019-02-10,74759,74759
321770100,Nobody’s Fool,2019-02-17,1404409,1479168
321770100,Nobody’s Fool,2019-02-24,1075473,2554641
321770100,Nobody’s Fool,2019-03-03,703356,3257997
321770100,Nobody’s Fool,2019-03-10,696427,3954424
321770100,Nobody’s Fool,2019-03-17,511465,4465889
321770100,Nobody’s Fool,2019-03-24,427359,4893248
321770100,Nobody’s Fool,2019-03-31,302841,5196089
321770100,Nobody’s Fool,2019-04-07,260868,5456957
322590100,Children of the Corn: Runaway,2018-03-25,307910,307910
322630100,Black Water,2018-08-26,427238,427238
322630100,Black Water,2018-09-02,208254,635492
322640100,Distorted,2018-09-16,438042,438042
322640100,Distorted,2018-09-23,290616,728658
322960100,Loving Pablo,2018-11-11,412808,412808
322960100,Loving Pablo,2018-11-18,182561,595369
322960100,Loving Pablo,2018-11-25,95040,690409
322960100,Loving Pablo,2018-12-02,77309,767718
322960100,Loving Pablo,2018-12-09,59736,827454
322960100,Loving Pablo,2018-12-16,47446,874900
322960100,Loving Pablo,2018-12-23,43478,918378
322960100,Loving Pablo,2018-12-30,35517,953895
322960100,Loving Pablo,2019-03-17,114732,1068627
322960100,Loving Pablo,2019-03-24,49783,1118410
323260100,Searching,2018-12-02,822915,822915
323260100,Searching,2018-12-09,527388,1350303
323260100,Searching,2018-12-16,414485,1764788
323260100,Searching,2018-12-23,321305,2086093
323260100,Searching,2018-12-30,267105,2353198
323260100,Searching,2019-01-06,211838,2565036
323260100,Searching,2019-01-13,128999,2694035
323260100,Searching,2019-01-20,93799,2787834
323260100,Searching,2019-01-27,74698,2862532
323260100,Searching,2019-02-03,65950,2928482
323260100,Searching,2019-02-10,70696,2999178
323260100,Searching,2019-02-17,61034,3060212
323260100,Searching,2019-02-24,585577,3645789
323260100,Searching,2019-03-03,110213,3756002
323260100,Searching,2019-03-10,60250,3816252
323830100,Revenge,2018-08-12,589841,589841
323830100,Revenge,2018-08-19,401835,991676
323950100,Peppermint,2018-12-16,986122,986122
323950100,Peppermint,2018-12-23,719232,1705354
323950100,Peppermint,2018-12-30,556545,2261899
323950100,Peppermint,2019-01-06,473501,2735400
323950100,Peppermint,2019-01-13,436013,3171413
323950100,Peppermint,2019-01-20,407629,3579042
323950100,Peppermint,2019-01-27,336650,3915692
323950100,Peppermint,2019-02-03,266330,4182022
323950100,Peppermint,2019-02-10,153784,4335806
323950100,Peppermint,2019-02-17,118665,4454471
323950100,Peppermint,2019-02-24,94977,4549448
323950100,Peppermint,2019-03-03,69100,4618548
323950100,Peppermint,2019-03-10,73638,4692186
323950100,Peppermint,2019-03-24,48906,4741092
323950100,Peppermint,2019-03-31,55724,4796816
323950100,Peppermint,2019-04-07,55602,4852418
324510100,Indivisible,2019-02-03,271389,271389
324510100,Indivisible,2019-02-10,353887,625276
324510100,Indivisible,2019-02-17,277947,903223
324510100,Indivisible,2019-02-24,109048,1012271
324510100,Indivisible,2019-03-03,62731,1075002
324510100,Indivisible,2019-03-10,64852,1139854
324510100,Indivisible,2019-03-17,50069,1189923
324510100,Indivisible,2019-03-24,35409,1225332
324510100,Indivisible,2019-03-31,37806,1263138
324510100,Indivisible,2019-04-07,40970,1304108
324760100,Occupation,2018-09-30,329197,329197
324780100,Three Identical Strangers,2018-10-21,36442,36442
324780100,Three Identical Strangers,2019-02-10,54850,91292
324780100,Three Identical Strangers,2019-02-17,44021,135313
324780100,Three Identical Strangers,2019-02-24,52062,187375
324780100,Three Identical Strangers,2019-03-03,37638,225013
325410100,Terminal,2018-07-01,368216,368216
325410100,Terminal,2018-07-08,284113,652329
326380100,Escape Plan 2: Hades,2018-07-01,1528722,1528722
326380100,Escape Plan 2: Hades,2018-07-08,2271767,3800489
326380100,Escape Plan 2: Hades,2018-07-15,1813216,5613705
326380100,Escape Plan 2: Hades,2018-07-22,1220275,6833980
326380100,Escape Plan 2: Hades,2018-07-29,756240,7590220
326380100,Escape Plan 2: Hades,2018-08-05,569279,8159499
326380100,Escape Plan 2: Hades,2018-08-12,375559,8535058
326380100,Escape Plan 2: Hades,2018-11-04,31239,8566297
326810100,Hotel Artemis,2018-10-14,536339,536339
326810100,Hotel Artemis,2018-10-21,404509,940848
326810100,Hotel Artemis,2018-10-28,334697,1275545
326810100,Hotel Artemis,2018-11-04,251619,1527164
326810100,Hotel Artemis,2018-11-11,161478,1688642
326810100,Hotel Artemis,2018-11-18,108069,1796711
326810100,Hotel Artemis,2018-11-25,75704,1872415
326810100,Hotel Artemis,2018-12-02,58202,1930617
326810100,Hotel Artemis,2018-12-09,50691,1981308
326810100,Hotel Artemis,2018-12-16,48680,2029988
326810100,Hotel Artemis,2018-12-23,46013,2076001
326810100,Hotel Artemis,2018-12-30,39361,2115362
326810100,Hotel Artemis,2019-01-06,29514,2144876
326810100,Hotel Artemis,2019-01-13,27884,2172760
326810100,Hotel Artemis,2019-01-20,30269,2203029
326810100,Hotel Artemis,2019-02-10,40224,2243253
326910100,Assassination Nation,2018-12-23,234545,234545
326910100,Assassination Nation,2018-12-30,79088,313633
326910100,Assassination Nation,2019-01-06,37290,350923
326910100,Assassination Nation,2019-01-13,28764,379687
327170100,Unfriended: Dark Web,2018-10-21,365531,365531
327170100,Unfriended: Dark Web,2018-10-28,235495,601026
327170100,Unfriended: Dark Web,2018-11-04,148578,749604
327170100,Unfriended: Dark Web,2018-11-11,99980,849584
327170100,Unfriended: Dark Web,2018-11-18,81438,931022
327170100,Unfriended: Dark Web,2018-11-25,57352,988374
327170100,Unfriended: Dark Web,2018-12-02,41741,1030115
327170100,Unfriended: Dark Web,2018-12-09,32087,1062202
327170100,Unfriended: Dark Web,2018-12-16,32629,1094831
327170100,Unfriended: Dark Web,2019-03-10,57948,1152779
327170100,Unfriended: Dark Web,2019-03-24,50484,1203263
327170100,Unfriended: Dark Web,2019-03-31,34065,1237328
327430100,Reprisal,2018-10-21,756573,756573
327430100,Reprisal,2018-10-28,471287,1227860
327430100,Reprisal,2018-11-04,212300,1440160
327430100,Reprisal,2018-11-11,132938,1573098
327430100,Reprisal,2018-11-18,84140,1657238
327430100,Reprisal,2018-11-25,56860,1714098
327430100,Reprisal,2018-12-02,44681,1758779
327430100,Reprisal,2018-12-09,37207,1795986
327430100,Reprisal,2018-12-16,32453,1828439
327430100,Reprisal,2018-12-30,34052,1862491
327430100,Reprisal,2019-04-07,41179,1903670
328030100,A.X.L.,2019-01-06,384005,384005
328030100,A.X.L.,2019-01-13,304372,688377
328030100,A.X.L.,2019-01-20,234499,922876
328030100,A.X.L.,2019-01-27,171805,1094681
328030100,A.X.L.,2019-02-03,124131,1218812
328030100,A.X.L.,2019-02-10,78822,1297634
328030100,A.X.L.,2019-02-17,68689,1366323
328030100,A.X.L.,2019-02-24,73637,1439960
328030100,A.X.L.,2019-03-03,47096,1487056
328030100,A.X.L.,2019-03-10,49162,1536218
328030100,A.X.L.,2019-03-24,36986,1573204
328120100,Jonathan,2019-01-20,69185,69185
328120100,Jonathan,2019-01-27,42102,180472
328190100,Time Freak,2019-01-13,84532,84532
328190100,Time Freak,2019-01-20,47399,131931
328210100,Viking Destiny,2018-12-09,191668,191668
328210100,Viking Destiny,2018-12-16,78664,270332
328210100,Viking Destiny,2018-12-23,49326,319658
328210100,Viking Destiny,2018-12-30,36431,356089
328640100,UFO,2018-09-09,373574,373574
328640100,UFO,2018-09-16,309206,682780
328710100,Green Book,2019-02-24,110221,110221
328710100,Green Book,2019-03-03,129515,239736
328710100,Green Book,2019-03-10,94977,334713
328710100,Green Book,2019-03-17,1520923,1855636
328710100,Green Book,2019-03-24,849459,2705095
328710100,Green Book,2019-03-31,646049,3351144
328710100,Green Book,2019-04-07,458401,3809545
329350100,211,2018-07-15,623716,623716
329350100,211,2018-07-22,460020,1083736
329350100,211,2018-08-05,338346,1422082
329350100,211,2018-08-12,307983,1730065
329940100,The Death of Superman,2018-08-12,689571,689571
329940100,The Death of Superman,2018-08-19,442397,1131968
330300100,Ideal Home,2018-09-16,268272,268272
330300100,Ideal Home,2019-03-17,105526,373798
331210100,A Private War,2019-02-10,137939,137939
331210100,A Private War,2019-02-17,102928,240867
331210100,A Private War,2019-02-24,76451,317318
331210100,A Private War,2019-03-03,55782,373100
331210100,A Private War,2019-03-10,48953,422053
331210100,A Private War,2019-03-17,51416,473469
331570100,Cocaine Godmother,2018-05-27,188735,188735
331880100,Between Worlds,2019-03-03,110985,110985
331880100,Between Worlds,2019-03-10,108575,219560
331880100,Between Worlds,2019-03-17,74991,294551
331880100,Between Worlds,2019-03-24,29799,324350
331880100,Between Worlds,2019-03-31,20281,344631
331890100,The Vanishing,2019-02-10,38598,38598
331890100,The Vanishing,2019-02-17,39130,77728
331890100,The Vanishing,2019-03-03,34743,112471
331890100,The Vanishing,2019-03-10,103136,215607
331890100,The Vanishing,2019-03-17,302209,517816
331890100,The Vanishing,2019-03-24,73797,591613
331890100,The Vanishing,2019-03-31,54937,646550
